"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"450832","450832",7/1/2013,"01-JUL-13",1/31/2014,"31-JAN-14","Reopened","CHRISTUS ST. CATHERINE HOSPITAL         ","701 SOUTH FRY ROAD                      ",,"KATY                                    ","TX                                      ","77450                                   ","HARRIS                                  ",,,,377068,,,0.248099997639656,,,122,26230,1413,649,5803,,229.779998779297,,321,245,1499,,,,,,,
"450833","450833",5/1/2013,"01-MAY-13",4/30/2014,"30-APR-14","Settled","ENNIS REGIONAL MEDICAL CENTER           ","2201 WEST LAMPASA STREET                ",,"ENNIS                                   ","TX                                      ","75119                                   ","ELLIS                                   ",,,,216001,,,0.119999997317791,,,50,18250,2027,690,6207,,166.910003662109,,530,386,2189,,,,,,,
"450834","450834",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","THE PHYSICIAN CENTRE                    ","3131 UNIVERSITY DRIVE E.                ",,"BRYAN                                   ","TX                                      ","77802-                                  ","BRAZOS                                  ",,,,,,,,,,16,5840,183,3,660,,64.5500030517578,,78,1,360,,,,,,,
"450840","450840",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","TEXAS HEALTH HOSPITAL ALLEN             ","1105 N. CENTRAL EXPRESSWAY              ",,"ALLEN                                   ","TX                                      ","75013                                   ","COLLIN                                  ",,,,307491,,,0.0615000016987324,,,73,26645,3178,487,11556,,322.160003662109,,819,131,3211,,,,,,,
"450844","450844",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","METHODIST WILLOWBROOK HOSPITAL          ","18220 TOMBALL PARKWAY HOSPITAL          ",,"HOUSTONOMBALL PARKWAY                   ","TX                                      ","77070-                                  ","HARRIS                                  ",,,,3220207,,,0.135600000619888,,,251,91615,17484,3451,63635,,1304.82995605469,,3694,519,13836,,,,,,,
"450845","450845",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","EL PASO SPECIALTY HOSPITAL              ","1755 CURIE  SUITE A                     ",,"EL PASO                                 ","TX                                      ","79902                                   ","EL PASO                                 ",,,,,,,,,,31,11315,583,8,1822,,119.809997558594,,220,4,669,,,,,,,
"450847","450847",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","MEMORIAL HERMANN KATY                   ","23900 KATY FREEWAY                      ",,"KATY                                    ","TX                                      ","77494                                   ","FORT BEND                               ",,,,967502,,,0.0719999969005585,,,142,51830,8835,2879,35053,,709.380004882812,,2146,468,10909,,,,,,,
"450848","450848",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","MEMORIAL HERMANN SUGAR LAND HOSPITAL    ","17500 WEST GRAND PARKWAY SOUTH          ",,"SUGAR LAND                              ","TX                                      ","77479                                   ","FORT BEND                               ",,,,993479,,,0.119999997317791,,,77,28105,4447,2577,19702,,445,,1007,1410,5940,,,,,,,
"450851","450851",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","BAYLOR HEART AND VASCULAR               ","621 NORTH HALL ST SUITE 150             ",,"DALLAS                                  ","TX                                      ","75246-                                  ","DALLAS                                  ",656760,,,,,,,,,50,18250,4158,77,7811,3.85999989509583,173.809997558594,,1038,17,2139,,,,,,,
"450853","450853",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","BAYLOR MEDICAL CENTER AT FRISCO         ","5601 WARREN PARKWAY                     ",,"FRISCO                                  ","TX                                      ","75034                                   ","COLLIN                                  ",,,,,,,,,,68,24820,1481,73,18585,,511,,493,25,4454,,,,,,,
"450855","450855",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","As Submitted","HARLINGEN MEDICAL CENTER                ","5510 SOUTH EXPRESSWAY 77                ",,"HARLINGEN                               ","TX                                      ","78550                                   ","CAMERON                                 ",,,,3911306,,,0.256399989128113,,,112,40880,6922,3479,18290,,496.179992675781,,1797,1470,6015,,,,,,,
"450856","450856",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","SOUTH TX SPINE & SURGICAL HOSPITAL      ","18600 NORTH HARDY OAK BLVD              ",,"SAN ANTONIO                             ","TX                                      ","78258                                   ","BEXAR                                   ",,,,,,,,,,30,10950,844,,2369,,85.2300033569336,,304,,1012,,,,,,,
"450860","450860",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","SUGAR LAND SURGICAL HOSPITAL            ","1211 HIGHWAY 6  SUITE 70                ",,"SUGAR LAND                              ","TX                                      ","77478                                   ","FORT BEND                               ",,,,,,,,,,6,2190,166,,714,,88,,63,,230,,,,,,,
"450862","450862",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","ST. LUKES THE WOODLANDS HOSPITAL        ","17200 ST LUKES WAY                      ","4546                                    ","THE WOODLANDS                           ","TX                                      ","77384                                   ","MONTGOMERY                              ",,,,731314,,,0.0361000001430511,,,184,67160,13369,4276,45438,,801.700012207031,15.4499998092651,3079,165,10937,,,,,,,
"450864","450864",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","TEXAS SPINE & JOINT HOSPITAL            ","1814 ROSELAND BLVD                      ",,"TYLER                                   ","TX                                      ","75701-                                  ","SMITH                                   ",,,,,,,,,,18,7238,1953,2,3574,,266.160003662109,,846,1,1577,,,,,,,
"450865","450865",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","DCHSA-D.B.A.-SETON SOUTHWEST            ","7900 FM 1826                            ",,"AUSTIN                                  ","TX                                      ","78737-                                  ","TRAVIS                                  ",,,,7702,,,0.107100002467632,,,33,12045,94,56,3840,,148.580001831055,,22,19,908,318,,,,,,
"450867","450867",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","DCHSA-D.B.A.-SETON NORTHWEST            ","11113 RESEARCH BLVD                     ",,"AUSTIN                                  ","TX                                      ","78759-5297                              ","TRAVIS                                  ",,,,492228,,,0.153300002217293,,,107,39055,4656,1639,19926,,457.440002441406,,1146,581,5204,1284,,,,,,
"450869","450869",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","DOCTORS HOSPITAL AT RENAISSANCE         ","5501 SOUTH MCCOLL                       ",,"EDINBURG                                ","TX                                      ","78539-                                  ","HIDALGO                                 ",,,,23117981,,,0.578000009059906,,,458,167170,31780,67643,136680,,2807,,5680,4956,36333,,,,4,4,296,892
"450871","450871",10/1/2012,"01-OCT-12",6/30/2013,"30-JUN-13","Reopened","AUSTIN SURGICAL HOSPITAL                ","3003 BEE CAVES ROAD                     ",,"AUSTIN                                  ","TX                                      ","78746                                   ","TRAVIS                                  ",,,,,,,,,,23,6279,595,,1646,,128.009994506836,,202,,649,,,,,,,
"450871","450871",7/1/2013,"01-JUL-13",12/31/2013,"31-DEC-13","Reopened","ARISE AUSTIN MEDICAL CENTER             ","3003 BEE CAVE ROAD                      ",,"AUSTIN                                  ","TX                                      ","78746                                   ","TRAVIS                                  ",,,,,,,,,,23,4232,327,,1037,,51.3499984741211,,130,1,459,,,,,,,
"450872","450872",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","USMD HOSPITAL OF ARLINGTON              ","801 WEST I-20                           ",,"ARLINGTON                               ","TX                                      ","76017-5851                              ","TARRANT                                 ",,,,,,,,,,36,13140,1124,21,4696,,242.509994506836,,365,7,1563,,,,,,,
"450874","450874",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","BAYLOR SURGICAL HOSPITAL LAS COLINAS    ","400 W I-635 SUITE 101                   ",,"IRVING                                  ","TX                                      ","75063                                   ","IRVING                                  ",,,,,,,,,,20,7300,200,,1031,,103.919998168945,,76,,507,,,,,,,
"450875","450875",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","PHYSICIANS SURGICAL HOSPITAL            ","6819 PLUM CREEK                         ",,"AMARILLO                                ","TX                                      ","79124                                   ","POTTER                                  ",,,,,,,,,,32,11680,1169,1,3496,,173.399993896484,,494,3,1649,,,,,,,
"450876","450876",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","LUBBOCK HEART HOSPITAL                  ","4810 NORTH LOOP 289                     ",,"LUBBOCK                                 ","TX                                      ","79416                                   ","LUBBOCK                                 ",,,,,,,,,,74,27010,7141,4,10565,,294.239990234375,,1744,2,3324,,,,,,,
"450877","450877",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","FOUNDATION SURGICAL HOSPITAL EL PASO    ","1416 GEORGE DIETER                      ",,"EL PASO                                 ","TX                                      ","79936                                   ","EL PASO                                 ",,,,143507,,,0.0843999981880188,,,40,14600,522,9,2104,,241.449996948242,,223,6,874,,,,,,,
"450880","450880",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","BAYLOR SURGICAL HOSPITAL AT FORT WOR    ","750 12TH AVENUE                         ",,"FORT WORTH                              ","TX                                      ","76104                                   ",,,,,,,,,,,34,12410,837,13,2651,,170.610000610352,,295,5,1070,,,,,,,
"450883","450883",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","BAYLOR MEDICAL CENTER AT TROPHY CLUB    ","2850 SOUTH HIGHWAY 114 E                ",,"TROPHY CLUB                             ","TX                                      ","76262                                   ","DENTON                                  ",,,,,,,,,,20,7300,144,,1677,,127.089996337891,,47,,675,,,,,,,
"450884","450884",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","ETMC GILMER                             ","712 NORTH WOOD                          ",,"GILMER                                  ","TX                                      ","75644-                                  ","UPSHUR                                  ",,,,31079,,,0.0498000010848045,,,35,12775,1069,22,1740,,70.0400009155273,,291,6,480,,,,,,,
"450885","450885",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","CENTENNIAL MEDICAL CENTER               ","12505 LEBANON ROAD                      ",,"FRISCO                                  ","TX                                      ","75035                                   ","COLLIN                                  ",,,,214998,,,0.0269000008702278,,,118,43070,5332,729,18733,,313.600006103516,,1059,71,4080,,,,,,,
"450888","450888",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","SOUTHLAKE SPECIALITY HOSPITAL           ","1545 E SOUTHLAKE BLVD                   ",,"SOUTHLAKE                               ","TX                                      ","76092                                   ","TARRANT                                 ",,,,,,,,,,16,5840,883,8,2410,,164.039993286133,,287,4,906,,,,,,,
"450889","450889",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","TEXAS INSTITUTE  FOR SURGERY AT PRES    ","7115 GREENVILLE AVE  SUITE 100          ",,"DALLAS                                  ","TX                                      ","75234                                   ","DALLAS                                  ",,,,,,,,,,9,3285,172,,854,,133.610000610352,,62,,339,,,,,,,
"450890","450890",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","BAYLOR REGIONAL MEDICAL CTR AT PLANO    ","4700 ALLIANCE BLVD                      ",,"PLANO                                   ","TX                                      ","75093-                                  ","COLLIN                                  ",,,,,,,,,,160,58400,15620,569,30383,,656.900024414062,,2866,64,5964,,,,,,,
"450891","450891",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","PRESBYTERIAN PLANO CENTER DIAG SRVCS    ","6020 W PARKER RD                        ",,"PLANO                                   ","TX                                      ","75093-                                  ","DALLAS                                  ",,,,,,,,,,18,6570,165,,1285,,165.220001220703,,85,,600,,,,,,,
"450893","450893",1/1/2013,"01-JAN-13",5/30/2013,"30-MAY-13","Settled","NORTH TEXAS HOSPITAL                    ","2801 SOUTH MAYHILL ROAD                 ",,"DENTON                                  ","TX                                      ","76208-5910                              ","DENTON                                  ",,,,,,,,,,16,2416,43,,108,,125.559997558594,,19,,64,,,,,,,
"450893","450893",5/31/2013,"31-MAY-13",12/31/2013,"31-DEC-13","Settled","THE HEART HOSPITAL BAYLOR DENTON        ","2801 SOUTH MAYHILL ROAD                 ",,"DENTON                                  ","TX                                      ","76208                                   ","DENTON                                  ",,,,,,,,,,16,2944,,,,,44.7400016784668,,,,,,,,,,,
"450894","450894",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","PINE CREEK MEDICAL CENTER               ","9032 HARRY HINES BOULEVARD              ",,"DALLAS                                  ","TX                                      ","75235                                   ","DALLAS                                  ",,,,,,,,,,18,6570,454,,2264,,116,,196,,1022,,,,,,,
"451300","451300",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","PARMER COUNTY COMMUNITY HOSPT. INC.     ","1307 CLEVELAND STREET                   ",,"FRIONA                                  ","TX                                      ","79035-                                  ","PARMER                                  ",,,,,,,,,,25,9125,1231,,1364,,73.7399978637695,,96,,137,,,,,,,
"451301","451301",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","REAGAN MEMORIAL HOSPITAL                ","805 NORTH MAIN STREET                   ",,"BIG LAKE                                ","TX                                      ","76932-3938                              ","REAGAN                                  ",,,,,,,,,,14,5110,239,,249,,48.2999992370605,,10,,14,,,,,,,
"451302","451302",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","GOOD SHEPHERD MED. CTR. - LINDEN        ","404 NORTH KAUFMAN STREET                ",,"LINDEN                                  ","TX                                      ","75563                                   ","CASS                                    ",,,,,,,,,,25,9125,1142,5,1641,,61.4900016784668,,222,4,356,,,,,,,
"451303","451303",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","LIMESTONE MEDICAL CENTER                ","900 N. ELLIS                            ",,"GROESBECK                               ","TX                                      ","76642-                                  ","LIMESTONE                               ",,,,,,,,,,12,4380,1763,6,2626,,148.089996337891,,175,1,305,,,,,,,
"451304","451304",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","SCHLEICHER COUNTY MEDICAL CENTER        ","102 NORTH US HWY 277                    ","V                                       ","ELDORADO                                ","TX                                      ","76936-                                  ","SCHLEICHER                              ",,,,,,,,,,14,5110,409,3,446,,36.5200004577637,,78,1,90,,,,,,,
"451305","451305",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","BURLESON ST. JOSEPH HEALTH CENTER       ","1101 WOODSON                            ",,"CALDWELL                                ","TX                                      ","77836                                   ","BURLESON                                ",,,,,,,,,,25,9125,1352,12,1790,,74.8499984741211,,100,3,147,,,,,,,
"451306","451306",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","KIMBLE HOSPITAL                         ","349 REID RD                             ",,"JUNCTION                                ","TX                                      ","76849-3024                              ","KIMBLE                                  ",,,,,,,,,,15,5475,550,8,781,,52.0099983215332,,100,24,218,,,,,,,
"451307","451307",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","IRAAN GENERAL HOSPITAL DISTRICT         ","320 WEST 5TH STREET                     ",,"IRAAN                                   ","TX                                      ","79744                                   ","PECOS                                   ",,,,,,,,,,13,4745,400,,545,,52,,17,,37,,,,,,,
"451308","451308",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Reopened","YOAKUM COUNTY HOSPITAL                  ","412 MUSTANG AVENUE                      ",,"DENVER CITY                             ","TX                                      ","79323                                   ","YOAKUM                                  ",,,,,,,,,,24,8760,1577,203,2801,,171.449996948242,,155,113,473,,,,,,,
"451309","451309",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","MCCAMEY COUNTY HOSPITAL DISTRICT        ","HIGHWAY 305 SOUTH                       ","1200                                    ","MCCAMEY                                 ","TX                                      ","79752                                   ","UPTON                                   ",,,,,,,,,,14,5110,182,2,229,,62.8899993896484,,23,1,40,,,,,,,
"451310","451310",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","BALLINGER MEMORIAL HOSPITAL             ","BRONTE HIGHWAY & AVE B                  ",,"BALLINGER                               ","TX                                      ","76821-                                  ","RUNNELS                                 ",,,,,,,,,,16,5840,873,,984,,36.689998626709,,87,,112,,,,,,,
"451311","451311",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","SWEENY COMMUNITY HOSPITAL               ","305 NORTH MCKINNEY                      ",,"SWEENY                                  ","TX                                      ","77480-                                  ","BRAZORIA                                ",,,,,,,,,,14,5110,388,4,777,,159,,126,3,282,,,,,,,
"451312","451312",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","RICE MEDICAL CENTER                     ","1700 BRAZOS                             ",,"EAGLE LAKE                              ","TX                                      ","76567                                   ","COLORADO                                ",,,,,,,,,,25,9125,794,21,1244,,72.75,,139,5,254,,,,,,,
"451313","451313",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","FISHER COUNTY HOSPITAL DISTRICT         ","774 STATE HIGHWAY 70                    ","DRAWER F                                ","ROTAN                                   ","TX                                      ","79546                                   ","FISHER                                  ",,,,,,,,,,11,4015,412,,547,,70.75,,53,,78,,,,,,,
"451314","451314",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","MEMORIAL HOSPITAL                       ","821 JEFEE DRIVE                         ",,"KERMIT                                  ","TX                                      ","79745                                   ","WINKLER                                 ",,,,,,,,,,19,6935,467,6,682,,67.3600006103516,,58,4,135,,,,,,,
"451315","451315",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","NORTH RUNNELS HOSPITAL DISTRICT         ","HIGHWAY 153 EAST                        ","185                                     ","WINTERS                                 ","TX                                      ","79567                                   ","RUNNELS                                 ",,,,,,,,,,15,5475,534,10,646,,38,,102,1,130,,,,,,,
"451316","451316",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","MADISON ST. JOSEPH HEALTH CENTER        ","100 WEST CROSS                          ",,"MADISONVILLE                            ","TX                                      ","77864                                   ","MADISON                                 ",,,,,,,,,,25,9125,2189,13,2549,,87,,174,5,221,,,,,,,
"451317","451317",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","REFUGIO MEMORIAL HOSPITAL               ","107 SWIFT STREET                        ",,"REFUGIO                                 ","TX                                      ","78377                                   ","REFUGIO                                 ",,,,,,,,,,20,7300,670,1,829,,115.559997558594,,106,1,126,,,,,,,
"451318","451318",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","STONEWALL MEMORIAL HOSPITAL             ","HIGHWAY #83 & NORTH WASHINGTON AVE.     ","DRAWER C                                ","ASPERMONT                               ","TX                                      ","79502-                                  ","STONEWALL                               ",,,,,,,,,,20,7300,472,,550,,44.8300018310547,,82,,94,,,,,,,
"451319","451319",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","MOTHER FRANCES HOSPITAL-JACKSONVILLE    ","2026 SOUTH JACKSON                      ",,"JACKSONVILLE                            ","TX                                      ","75766-                                  ","CHEROKEE                                ",,,,,,,,,,21,7665,1669,45,3188,,146.100006103516,146.100006103516,450,19,1060,,,,,,,
"451320","451320",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","BAYSIDE COMMUNITY HOSPITAL              ","200 HOSPTIAL DRIVE                      ",,"ANAHUAC                                 ","TX                                      ","77514                                   ","CHAMBERS                                ",,,,,,,,,,14,5110,310,5,606,,64.6999969482422,,92,2,169,,,,,,,
"451321","451321",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","HUNT REGIONAL COMMUNITY HOSPITAL        ","2700 STERLING HART DRIVE                ",,"COMMERCE                                ","TX                                      ","75428-                                  ","HUNT                                    ",,,,,,,,,,24,8760,1101,17,1542,,40.25,,135,3,187,,,,,,,
"451322","451322",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","GRIMES ST. JOSEPH HEALTH CENTER         ","210 JUDSON                              ",,"NAVASOTA                                ","TX                                      ","77868                                   ","GRIMES                                  ",,,,,,,,,,18,6570,1989,25,2792,,85.3300018310547,,199,7,283,,,,,,,
"451323","451323",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Reopened","ROLLINS BROOK COMMUNITY HOSPITAL CAH    ","608 NORTH KEY AVENUE                    ",,"LAMPASAS                                ","TX                                      ","76550                                   ","LAMPASAS                                ",,,,,,,,,,25,9150,3064,51,3853,,87.8300018310547,,450,13,641,,,,,,,
"451324","451324",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","LILLIAN M. HUDSPETH MEMORIAL HOSP.      ","310 HUDSPETH                            ",,"SONORA                                  ","TX                                      ","76950-                                  ","SUTTON                                  ",,,,,,,,,,12,4380,650,8,954,,75.6100006103516,,104,6,233,,,,,,,
"451325","451325",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Reopened","CONCHO COUNTY HOSPITAL                  ","314 EAKER                               ","L                                       ","EDEN                                    ","TX                                      ","76837-                                  ","CONCHO                                  ",,,,,,,,,,16,5840,431,,553,,31.5499992370605,,82,,113,,,,,,,
"451326","451326",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","CHILLICOTHE HOSPITAL DISTRICT           ","303 AVENUE I                            ","370                                     ","CHILLICOTHE                             ","TX                                      ","79225-                                  ","HARDEMAN                                ",,,,,,,,,,21,7665,73,,161,,25,,18,,39,,,,,,,
"451328","451328",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","WINNIE COMMUNITY HOSPITAL               ","538 BROADWAY                            ",,"WINNIE                                  ","TX                                      ","77665-                                  ","CHAMBERS                                ",,,,,,,,,,25,9125,941,14,1199,,62.8800010681152,,236,5,327,,,,,,,
"451329","451329",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","RANKIN COUNTY HOSPITAL DISTRICT         ","1105 ELIZABETH                          ",,"RANKIN                                  ","TX                                      ","79778                                   ","UPTON                                   ",,,,,,,,,,15,5475,252,,340,,48.1399993896484,,39,,81,,,,,,,
"451330","451330",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Reopened","MEDINA REGIONAL HOSPITAL                ","3100 AVENUE E                           ",,"HONDO                                   ","TX                                      ","78861-                                  ","MEDINA                                  ",,,,,,,,,,25,9125,1630,84,3936,,167.350006103516,,271,21,864,,,,,,,
"451331","451331",8/1/2013,"01-AUG-13",7/31/2014,"31-JUL-14","Amended","COON MEMORIAL HOSPITAL                  ","1411 DENVER                             ",,"DALHART                                 ","TX                                      ","79022-                                  ","DALLAM-HARTLEY                          ",,,,,,,,,,21,7665,1096,41,2200,,152.779998779297,,137,23,410,,,,,,,
"451332","451332",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","PALACIOS COMMUNITY MEDICAL CENTER       ","311 GREEN AVENUE                        ",,"PALACIOS                                ","TX                                      ","77465                                   ","MATAGORDA                               ",,,,,,,,,,17,6205,370,7,642,,37.5499992370605,,114,3,198,,,,,,,
"451333","451333",5/1/2013,"01-MAY-13",4/30/2014,"30-APR-14","As Submitted","MARTIN COUNTY HOSPITAL                  ","610 N. SAINT PETER STREET               ",,"STANTON                                 ","TX                                      ","79782-                                  ","MARTIN COUNTY                           ",,,,,,,,,,25,9125,698,4,914,,93.3000030517578,,35,1,90,,,,,,,
"451334","451334",6/1/2013,"01-JUN-13",5/31/2014,"31-MAY-14","Settled","PARKVIEW HOSPITAL                       ","901 S SWEETWATER STREET                 ","1030                                    ","WHEELER                                 ","TX                                      ","79096                                   ","WHEELER                                 ",,,,,,,,,,15,5475,578,,655,,87,,55,,81,,,,,,,
"451335","451335",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","MUENSTER MEMORIAL HOSPITAL              ","605 N. MAPLE STREET                     ",,"MUENSTER                                ","TX                                      ","76252-                                  ","COOKE                                   ",,,,,,,,,,18,6570,2938,3,3477,,85.5699996948242,,85,1,131,,,,,,,
"451337","451337",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","W.J. MANGOLD MEMORIAL HOSPITAL          ","320 MAIN                                ",,"LOCKNEY                                 ","TX                                      ","79241-                                  ","FLOYD                                   ",,,,,,,,,,25,9125,1113,51,2231,,97.7600021362305,,198,16,511,,,,,,,
"451338","451338",4/1/2013,"01-APR-13",3/31/2014,"31-MAR-14","Settled","CULBERSON HOSPITAL                      ","EISENHOWER RD & FM 2185                 ","609                                     ","VAN HORN                                ","TX                                      ","79855-                                  ","CULBERSON                               ",,,,,,,,,,14,5110,562,46,656,,45.5800018310547,,55,11,80,,,,,,,
"451339","451339",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Reopened","THROCKMORTON COUNTY HOSPITAL            ","802 NORTH MINTER                        ","#729                                    ","THROCKMORTON                            ","TX                                      ","76483-0729                              ","THROCKMORTON                            ",,,,,,,,,,14,5124,610,2,700,,30,,81,1,145,,,,,,,
"451340","451340",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","SHAMROCK GENERAL HOSPITAL               ","1000 SOUTH MAIN STREET                  ","511                                     ","SHAMROCK                                ","TX                                      ","79079                                   ","WHEELER                                 ",,,,,,,,,,25,9125,258,2,352,,58,,38,1,100,,,,,,,
"451341","451341",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","HASKELL MEMORIAL HOSPITAL               ","#1 NORTH AVENUE N                       ",,"HASKELL                                 ","TX                                      ","76521-1117                              ","HASKELL                                 ",,,,,,,,,,25,9125,1087,1,1386,,59.2599983215332,,156,1,208,,,,,,,
"451342","451342",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","MITCHELL COUNTY HOSPITAL                ","1543 CHESTNUT                           ",,"COLORADO CITY                           ","TX                                      ","79512-                                  ","MITCHELL                                ",,,,,,,,,,25,9125,1718,8,2710,,149.350006103516,,208,3,506,,,,,,,
"451343","451343",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","ELECTRA MEMORIAL HOSPITAL               ","1207 SOUTH BAILEY STREET                ",,"ELECTRA                                 ","TX                                      ","76360-                                  ","WICHITA                                 ",,,,,,,,,,19,6935,2086,9,2545,,82.4800033569336,,235,4,360,,,,,,,
"451344","451344",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Reopened","HANSFORD COUNTY HOSPITAL DISTRICT       ","707 SOUTH ROLAND STREET                 ",,"SPEARMAN                                ","TX                                      ","79081-3341                              ","HANSFORD                                ",,,,,,,,,,14,5110,707,3,914,,173,,80,2,147,,,,,,,
"451345","451345",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","CROSBYTON CLINIC HOSPITAL               ","HOSPITAL DRIVE                          ",,"CROSBYTON                               ","TX                                      ","79322                                   ","CROSBY                                  ",,,,,,,,,,25,9125,984,15,1278,,72.5100021362305,,110,3,179,,,,,,,
"451346","451346",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","YOAKUM COMMUNITY HOSPITAL               ","1200 CARL RAMERT DR                     ",,"YOAKUM                                  ","TX                                      ","77995-0753                              ","LAVACA                                  ",,,,,,,,,,25,9125,3240,66,4579,,110.220001220703,,466,21,789,,,,,,,
"451347","451347",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","COLEMAN COUNTY MEDICAL CENTER           ","310 S. PECOS                            ",,"COLEMAN                                 ","TX                                      ","76834                                   ","COLEMAN                                 ",,,,,,,,,,25,9125,1916,66,2579,,97.9899978637695,,331,67,531,,,,,,,
