"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"452034","452034",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Reopened","CORNERSTONE HOSPITAL OF AUSTIN          ","4207 BURNET RD                          ",,"AUSTIN                                  ","TX                                      ","78756                                   ","TRAVIS                                  ",,,,,,,,,,64,23360,11894,,16174,,126.830001831055,,465,,612,,,,,,,
"452035","452035",4/1/2011,"01-APR-11",3/31/2012,"31-MAR-12","Settled","MESA HILLS SPECIALTY HOSPITAL           ","2311 NORTH OREGON STREET                ",,"EL PASO                                 ","TX                                      ","79902                                   ","EL PASO                                 ",,,,,,,,,,31,15738,6150,88,7311,,,,244,3,302,,,,,,,
"452036","452036",4/1/2011,"01-APR-11",3/31/2012,"31-MAR-12","Settled","CORPUS CHRISTI SPECIALTY HOSPITAL       ","1310 THIRD STREET                       ",,"CORPUS CHRISTI                          ","TX                                      ","78404-                                  ","NUECES                                  ",,,,,,,,,,43,15738,4631,,6226,,53.1599998474121,,182,,246,,,,,,,
"452038","452038",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","TEXAS NEURO REHAB CENTER                ","1106 WEST DITTMAR ROAD                  ",,"AUSTIN                                  ","TX                                      ","78745                                   ","TRAVIS                                  ",,,,,,,,,,47,17155,5308,,12785,,,,189,,424,,,,,,,
"452039","452039",9/1/2011,"01-SEP-11",8/31/2012,"31-AUG-12","Reopened","KINDRED HOSPITAL HOUSTON NW/BAY AREA    ","11297 FALLBROOK DRIVE                   ",,"HOUSTON                                 ","TX                                      ","77065                                   ","HARRIS                                  ",,,,,,,,,,158,57828,35031,,46139,,396.600006103516,,1395,,1797,,,,,,,
"452040","452040",6/1/2011,"01-JUN-11",5/31/2012,"31-MAY-12","Settled","ACUITY HOSPITAL OF SOUTH TEXAS          ","718 LEXINGTON AVE.                      ",,"SAN ANTONIO                             ","TX                                      ","78212                                   ","BEXAR                                   ",,,,,,,,,,30,10980,7317,,9411,,145.539993286133,,292,,365,,,,,,,
"452041","452041",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","CARRUS SPECIALTY HOSPITAL               ","1810 WEST HIGHWAY 82                    ",,"SHERMAN                                 ","TX                                      ","78092-7378                              ","GRAYSON                                 ",,,,,,,,,,16,5840,3700,,4785,,35.4900016784668,,148,,188,,,,,,,
"452042","452042",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled","CHRISTUS DUBUIS HOSPITAL OF BEAUMONT    ","2830 CALDER AVENUE                      ","5405                                    ","BEAUMONT                                ","TX                                      ","77706-                                  ","JEFFERSON                               ",,,,,,,,,,51,18666,10862,,15083,,106.73999786377,,419,,581,,,,,,,
"452043","452043",6/1/2011,"01-JUN-11",5/31/2012,"31-MAY-12","Settled","TEXAS SPEC HOSPITAL @ HOUSTON           ","6160 SOUTH LOOP EAST                    ",,"HOUSTON                                 ","TX                                      ","77087                                   ","HARRIS                                  ",,,,,,,,,,59,21594,6139,,6570,,54,,228,,269,,,,,,,
"452044","452044",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","As Submitted","LIFECARE SPEC HOSP OF NORTH TEXAS       ","1950 RECORD CROSSING                    ",,"DALLAS                                  ","TX                                      ","75235-5306                              ","DALLAS/TARRANT                          ",,,,,,,,,,206,75858,33755,,45048,,444.980010986328,,1251,,1671,,,,,,,
"452046","452046",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","PLAZA SPECIALTY HOSPITAL                ","1300 BINZ STREET                        ",,"HOUSTON                                 ","TX                                      ","77004                                   ","HARRIS                                  ",,,,,,,,,,65,23725,7621,,9639,,87.4000015258789,,272,,352,,,,,,,
"452049","452049",9/1/2011,"01-SEP-11",8/31/2012,"31-AUG-12","Reopened","SSH - HOUSTON                           ","1917 ASHLAND                            ",,"HOUSTON                                 ","TX                                      ","77008                                   ","HARRIS                                  ",,,,,,,,,,300,109800,34875,,50308,,547.299987792969,,1366,2,1881,,,,,,,
"452050","452050",6/1/2011,"01-JUN-11",5/31/2012,"31-MAY-12","Settled","SOUTHWEST REG SPEC HOSPITAL             ","1409 9TH STREET                         ",,"LUBBOCK                                 ","TX                                      ","79401                                   ","LUBBOCK                                 ",,,,,,,,,,30,10980,785,,1310,,26,,32,,55,,,,,,,
"452051","452051",5/1/2011,"01-MAY-11",4/30/2012,"30-APR-12","As Submitted","ETMC SPECIALTY                          ","1000 S BECKHAM                          ",,"TYLER                                   ","TX                                      ","75711-                                  ","SMITH                                   ",,,,,,,,,,36,13176,7011,,10949,,88.5599975585938,,275,,377,,,,,,,
"452054","452054",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","PLANO SPECIALTY HOSPITAL                ","1621 COIT ROAD                          ",,"PLANO                                   ","TX                                      ","75075                                   ","COLLIN                                  ",,,,,,,,,,43,15695,5871,28,7907,,67.9700012207031,,235,1,328,,,,,,,
"452055","452055",7/1/2011,"01-JUL-11",12/31/2011,"31-DEC-11","Settled","CHRISTUS DUBUIS HOSPITAL OF HOUSTON     ","1919 LABRANCH STREET                    ",,"HOUSTON                                 ","TX                                      ","77002-                                  ","HARRIS                                  ",,,,,,,,,,30,5520,1558,,2248,,30.3199996948242,,52,,86,,,,,,,
"452056","452056",5/1/2011,"01-MAY-11",4/30/2012,"30-APR-12","Reopened","KINDRED HOSPITAL VICTORIA               ","506 EAST SAN ANTONIO ST.                ",,"VICTORIA                                ","TX                                      ","77903                                   ","VICTORIA                                ",,,,,,,,,,23,8418,6505,,7744,,55.2999992370605,,254,,294,,,,,,,
"452057","452057",9/1/2011,"01-SEP-11",8/31/2012,"31-AUG-12","Settled","NEXUS SPECIALTY HOSPITAL                ","9812 SIX PINES DR.                      ",,"THE WOODLANDS                           ","TX                                      ","77380                                   ","MONTGOMERY                              ",,,,,,,,,,75,27450,12052,,19340,,225.929992675781,,475,,641,,,,,,,
"452059","452059",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","LIFECARE HOSPITAL OF SAN ANTONIO        ","8902 FLOYD CURL DRIVE                   ",,"SAN ANTONIO                             ","TX                                      ","78240-1681                              ","BEXAR                                   ",,,,,,,,,,62,22630,11798,,19763,,181.520004272461,,424,,625,,,,,,,
"452060","452060",8/1/2011,"01-AUG-11",7/31/2012,"31-JUL-12","Reopened","KINDRED HOSPITAL AMARILLO               ","7501 WALLACE BLVD.                      ",,"AMARILLO                                ","TX                                      ","79124                                   ","POTTER                                  ",,,,,,,,,,72,26352,17010,,21527,,184.899993896484,,645,,813,,,,,,,
"452061","452061",2/1/2011,"01-FEB-11",1/31/2012,"31-JAN-12","Settled","DUBUIS HEALTH SYSTEM - TEXARKANA        ","2600 ST. MICHAEL DRIVE                  ",,"TEXARKANA                               ","TX                                      ","75503-                                  ","BOWIE                                   ",,,,,,,,,,49,17885,9036,,12486,,40.9199981689453,,352,,472,,,,,,,
"452062","452062",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","WARM SPRINGS SPECIALITY HOSPITAL        ","200 MEMORIAL DRIVE                      ",,"LULING                                  ","TX                                      ","78648                                   ","CALDWELL                                ",,,,,,,,,,42,15330,7984,,12338,,134.940002441406,,280,,357,,,,,,,
"452063","452063",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","LIFECARE HOSPITALS OF SOUTH TEXAS       ","2001 SOUTH M STREET                     ",,"MCALLEN                                 ","TX                                      ","78503-                                  ","HIDALGO                                 ",,,,,,,,,,94,34310,19829,,22552,,195.539993286133,,724,,803,,,,,,,
"452066","452066",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","PLUM CREEK SPECIALTY HOSPITAL           ","5601 PLUM CREEK DRIVE                   ",,"AMARILLO                                ","TX                                      ","79124                                   ","POTTER                                  ",,,,,,,,,,47,17155,5524,,7601,,61.4799995422363,,208,,279,,,,,,,
"452067","452067",6/1/2011,"01-JUN-11",5/31/2012,"31-MAY-12","Settled","TX SPEC HOSPITAL AT DALLAS              ","7850 BROOKHOLLOW ROAD                   ",,"DALLAS                                  ","TX                                      ","75235                                   ","DALLAS                                  ",,,,,,,,,,66,24156,2716,,3650,,41,,106,,151,,,,,,,
"452068","452068",6/1/2011,"01-JUN-11",5/31/2012,"31-MAY-12","Settled","TX SPEC HOSPITAL-WICHITA FALLS          ","1103 GRACE STREET                       ",,"WICHITA FALLS                           ","TX                                      ","76301                                   ","WICHITA                                 ",,,,,,,,,,31,11346,4964,,7161,,56,,195,,245,,,,,,,
"452071","452071",9/1/2011,"01-SEP-11",8/31/2012,"31-AUG-12","Settled","KINDRED HOSPITAL WHITE ROCK             ","9440 POPPY DRIVE                        ",,"DALLAS                                  ","TX                                      ","75218                                   ","DALLAS                                  ",,,,,,,,,,25,9150,5913,,7712,,71.0999984741211,,230,,295,,,,,,,
"452073","452073",5/1/2011,"01-MAY-11",4/30/2012,"30-APR-12","Settled","SSH - SAN ANTONIO  INC.                 ","111 DALLAS STREET  4TH FLOOR            ",,"SAN ANTONIO                             ","TX                                      ","78205                                   ","BEXAR                                   ",,,,,,,,,,44,16104,8963,,14307,,124.01000213623,,347,,520,,,,,,,
"452074","452074",3/1/2011,"01-MAR-11",2/29/2012,"29-FEB-12","Settled","KINDRED HOSPITAL NORTH HOUSTON          ","7407 NORTH FREEWAY                      ",,"HOUSTON                                 ","TX                                      ","77076                                   ","HARRIS                                  ",,,,,,,,,,287,105042,47933,,65048,,566.400024414062,,1922,,2578,,,,,,,
"452075","452075",3/1/2011,"01-MAR-11",2/29/2012,"29-FEB-12","Settled","KINDRED HOSPITAL EAST HOUSTON           ","15101 EAST FREEWAY                      ",,"CHANNELVIEW                             ","TX                                      ","77530                                   ","HARRIS                                  ",,,,,,,,,,230,84180,42235,,54092,,434.700012207031,,1677,,2101,,,,,,,
"452078","452078",4/1/2011,"01-APR-11",3/31/2012,"31-MAR-12","Reopened","SSH - SOUTH DALLAS                      ","800 KIRKWOOD DRIVE                      ",,"DESOTO                                  ","TX                                      ","75115                                   ","DALLAS                                  ",,,,,,,,,,100,36600,9842,,11728,,131.130004882812,,389,,473,,,,,,,
"452079","452079",12/1/2010,"01-DEC-10",11/30/2011,"30-NOV-11","Settled","KINDRED HOSPITAL EL PASO                ","1740 CURIE DRIVE                        ",,"EL PASO                                 ","TX                                      ","79902                                   ","EL PASO                                 ",,,,,,,,,,62,22630,13112,,17752,,134.399993896484,,504,,697,,,,,,,
"452080","452080",3/1/2011,"01-MAR-11",2/29/2012,"29-FEB-12","Settled","KINDRED HOSPITAL SUGAR LAND             ","1550 FIRST COLONY BLVD.                 ",,"SUGAR LAND                              ","TX                                      ","77479                                   ","FORT BEND                               ",,,,,,,,,,149,54534,37071,,48382,,389.899993896484,,1469,,1993,,,,,,,
"452082","452082",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled","CHRISTUS DUBUIS - PARIS                 ","865 DESHONG DRIVE  5TH FLOOR            ",,"PARIS                                   ","TX                                      ","75462-                                  ","LAMAR                                   ",,,,,,,,,,25,9150,4030,,4753,,31.0799999237061,,160,,188,,,,,,,
"452083","452083",10/1/2010,"01-OCT-10",8/31/2011,"31-AUG-11","Settled","PROMISE HOSPITAL OF SOUTHEAST TEXAS     ","2600 HIGHWAY 365                        ",,"NEDERLAND                               ","TX                                      ","77627                                   ","JEFFERSON                               ",,,,,,,,,,48,16080,5822,135,6636,,91.379997253418,,218,5,247,,,,,,,
"452083","452083",9/1/2011,"01-SEP-11",9/30/2012,"30-SEP-12","Settled","MID JEFFERSON EXTENDED CARE HOSPT.      ","2600 HIGHWAY 365                        ",,"NEDERLAND                               ","TX                                      ","77627                                   ","JEFFERSON                               ",,,,,,,,,,48,17568,7549,,10233,,91.5599975585938,,301,,417,,,,,,,
"452084","452084",8/1/2011,"01-AUG-11",7/31/2012,"31-JUL-12","Settled","SSH - MIDLAND                           ","4214 ANDREWS HIGHWAY 3RD FL STE 320     ",,"MIDLAND                                 ","TX                                      ","79703                                   ","MIDLAND                                 ",,,,,,,,,,29,10614,5608,,7732,,61.9000015258789,,205,,280,,,,,,,
"452085","452085",8/1/2011,"01-AUG-11",7/31/2012,"31-JUL-12","Settled","REGENCY HOSPITAL OF ODESSA              ","500 WEST 4TH STREET                     ",,"ODESSA                                  ","TX                                      ","76761                                   ","ECTOR                                   ",,,,,,,,,,36,13176,6291,,8478,,63.810001373291,,245,,358,,,,,,,
"452086","452086",4/1/2011,"01-APR-11",3/31/2012,"31-MAR-12","Settled","DUBUIS HEALTH SYSTEM  INC. - CORPUS     ","600 ELIZABETH ST.  3RD FLOOR            ",,"CORPUS CHRISTI                          ","TX                                      ","78404-                                  ","NUECES                                  ",,,,,,,,,,22,8052,4195,,6465,,31.7999992370605,,150,,236,,,,,,,
"452087","452087",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Reopened","SSH -LONGVIEW  INC                      ","700 EAST MARSHALL AVENUE                ",,"LONGVIEW                                ","TX                                      ","75601                                   ","GREGG                                   ",,,,,,,,,,32,11680,9042,,11213,,94.879997253418,,357,,442,,,,,,,
"452088","452088",9/1/2011,"01-SEP-11",8/31/2012,"31-AUG-12","Reopened","KINDRED HOSPITAL FORT WORTH             ","815 EIGHTH AVENUE                       ",,"FORT WORTH                              ","TX                                      ","76104                                   ","TARRANT                                 ",,,,,,,,,,67,24522,11231,,15484,,147.100006103516,,444,,594,,,,,,,
"452090","452090",6/1/2011,"01-JUN-11",5/31/2012,"31-MAY-12","Settled","PROMISE SPECIALTY HOSP - SAN ANTONI     ","7400 BARLITE BOULEVARD  2ND FLOOR       ",,"SAN ANTONIO                             ","TX                                      ","78224                                   ","BEXAR                                   ",,,,,,,,,,26,9516,3298,,4731,,58.2400016784668,,129,,160,,,,,,,
"452091","452091",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","TYLER CONTINUECARE HOSPITAL             ","800 E. DAWSON 4TH FLOOR                 ",,"TYLER                                   ","TX                                      ","75701                                   ","SMITH                                   ",,,,,,,,,,51,18615,13899,,17546,,148.940002441406,,546,,684,,,,,,,
"452092","452092",11/1/2010,"01-NOV-10",10/31/2011,"31-OCT-11","Settled","KINDRED HOSPITAL CORPUS CHRISTI         ","6226 SARATOGA BLVD.                     ",,"CORPUS CHRISTI                          ","TX                                      ","78414                                   ","NUECES                                  ",,,,,,,,,,74,27010,12825,,14798,,131.399993896484,,510,,599,,,,,,,
"452093","452093",3/1/2011,"01-MAR-11",2/29/2012,"29-FEB-12","Settled","HARBOR HOSPITAL OF SE TEXAS             ","860 SOUTH 8TH STREET                    ",,"BEAUMONT                                ","TX                                      ","77701                                   ","JEFFERSON                               ",,,,,,,,,,30,10950,7681,,9020,,99.9499969482422,,298,,350,,,,,,,
"452094","452094",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","VICTORIA WARM SPRINGS SPECIALTY HOSP    ","102 MEDICAL DRIVE                       ",,"VICTORIA                                ","TX                                      ","77904                                   ","VICTORIA                                ",,,,,,,,,,26,9490,7392,,9224,,99.879997253418,,296,,361,,,,,,,
"452095","452095",10/1/2010,"01-OCT-10",9/30/2011,"30-SEP-11","Reopened","SOLARA HOSPITAL MCALLEN                 ","301 W. EXPRESSWAY 83  8TH FLOOR         ",,"MCALLEN                                 ","TX                                      ","78503-                                  ","HIDALGO                                 ",,,,,,,,,,78,28470,17123,,19223,,193.490005493164,,665,,736,,,,,,,
"452096","452096",2/1/2011,"01-FEB-11",1/31/2012,"31-JAN-12","Settled","LAREDO SPECIALTY HOSPITAL               ","2005 BUSTAMANTE STREET                  ",,"LAREDO                                  ","TX                                      ","78041                                   ","WEBB                                    ",,,,,,,,,,60,21900,10779,,12072,,123.050003051758,,426,,466,,,,,,,
"452097","452097",8/1/2011,"01-AUG-11",7/31/2012,"31-JUL-12","Settled","VIBRA SPECIALTY HOSP DALLAS             ","1950 RECORD CROSSING                    ",,"DALLAS                                  ","TX                                      ","75235                                   ","DALLAS                                  ",,,,,,,,,,60,21960,9826,3,11682,,122.330001831055,,410,1,509,,,,,,,
"452099","452099",4/1/2011,"01-APR-11",3/31/2012,"31-MAR-12","Settled","REGENCY HOSPITAL OF FORT WORTH          ","6801 OAKMONT BLVD                       ",,"FORT WORTH                              ","TX                                      ","76132                                   ","TARRANT                                 ",,,,,,,,,,44,16104,9401,,11165,,109.029998779297,,374,,456,,,,,,,
"452100","452100",6/1/2011,"01-JUN-11",5/31/2012,"31-MAY-12","Settled","MESQUITE SPECIALTY HOSPITAL             ","1024 N GALLOWAY AVENUE                  ",,"MESQUITE                                ","TX                                      ","75149                                   ","DALLAS                                  ",,,,,,,,,,40,14640,10263,,11694,,120.769996643066,,404,,463,,,,,,,
"452101","452101",8/1/2011,"01-AUG-11",7/31/2012,"31-JUL-12","Settled","SOLARA HOSPITAL HARLINGEN               ","508 VICTORIA LANE                       ",,"HARLINGEN                               ","TX                                      ","78550-                                  ","CAMERON                                 ",,,,,,,,,,82,30012,17236,,20452,,301.309997558594,,681,,808,,,,,,,
"452102","452102",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled","COVENANT SPECIALTY HOSPITAL             ","3815 20TH STREET                        ",,"LUBBOCK                                 ","TX                                      ","79410                                   ","LUBBOCK                                 ",,,,,,,,,,56,20496,10346,,13256,,258.209991455078,,396,,506,,,,,,,
"452103","452103",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","EL PASO LTACH HOSPITAL                  ","1221 N. COTTON STREET  3RD FLOOR        ",,"EL PASO                                 ","TX                                      ","79902-                                  ","EL PASO                                 ",,,,,,,,,,33,12045,6140,,7769,,64.4800033569336,,252,,320,,,,,,,
"452105","452105",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","SCOTT & WHITE LONG TERM ACUTE CARE      ","546 KEGLEY ROAD                         ",,"TEMPLE                                  ","TX                                      ","76502-                                  ","BELL                                    ",,,,,,,,,,50,18615,7760,,12589,,128,,248,,393,,,,,,,
"452106","452106",9/30/2011,"30-SEP-11",9/30/2012,"30-SEP-12","Settled","POST ACUTE MEDICAL OF NEW BRAUNFELS     ","1445 HANZ DRIVE                         ",,"NEW BRANFELS                            ","TX                                      ","78130                                   ","COMAL                                   ",,,,,,,,,,40,14680,8287,,10398,,95.0699996948242,,332,,402,,,,,,,
"452107","452107",6/1/2011,"01-JUN-11",5/31/2012,"31-MAY-12","Settled","SOLARA HOSPITAL CONROE                  ","1500 GRAND LAKE DRIVE                   ",,"CONROE                                  ","TX                                      ","77304-2891                              ","MONTGOMERY                              ",,,,,,,,,,41,15006,10201,,13029,,102.940002441406,,400,,519,,,,,,,
"452108","452108",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled","KINDRED HOSPITAL DALLAS CENTRAL         ","8050 MEADOW ROAD                        ",,"DALLAS                                  ","TX                                      ","75231                                   ","DALLAS                                  ",,,,,,,,,,60,21960,7892,,11371,,131.300003051758,,317,,467,,,,,,,
"452109","452109",6/1/2011,"01-JUN-11",5/31/2012,"31-MAY-12","Settled","INTEGRITY TRANSITIONAL HOSPITAL         ","2813 SOUTH MAYHILL ROAD                 ",,"DENTON                                  ","TX                                      ","76208                                   ","DENTON                                  ",,,,,,,,,,54,19764,4947,,6886,,75.2300033569336,,200,,334,,,,,,,
"452110","452110",9/1/2011,"01-SEP-11",8/31/2012,"31-AUG-12","Settled","ETHICUS HOSPITAL - GRAPEVINE            ","4201 WILLIAM D. TATE AVENUE             ",,"GRAPEVINE                               ","TX                                      ","76051-5736                              ","TARRANT                                 ",,,,,,,,,,60,21960,12794,,15958,,174.179992675781,,413,,518,,,,,,,
"452111","452111",12/1/2010,"01-DEC-10",11/30/2011,"30-NOV-11","Settled","ATRIUM MEDICAL CENTER AT CORINTH        ","3305 CORINTH PARKWAY                    ",,"CORINTH                                 ","TX                                      ","76208-                                  ","DENTON                                  ",,,,,,,,,,60,21900,13325,,16596,,142.710006713867,,510,,661,,,,,,,
"452112","452112",2/1/2011,"01-FEB-11",1/31/2012,"31-JAN-12","Settled","ICON HOSPITAL                           ","19211 MCKAY BLVD                        ",,"HUMBLE                                  ","TX                                      ","77338                                   ","HARRIS                                  ",,,,,,,,,,54,19710,11731,,14019,,201.399993896484,,458,,554,,,,,,,
"452113","452113",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled","CHRISTUS DUBUIS HOSPITAL OF BRYAN       ","1600 ST. JOSEPH DRIVE  2ND FLOOR        ",,"BRYAN                                   ","TX                                      ","77802-1502                              ","BRAZOS                                  ",,,,,,,,,,30,10980,3761,,5167,,44.4500007629395,,147,,206,,,,,,,
"452114","452114",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","ATRIUM MEDICAL CENTER                   ","11929 WEST AIRPORT BLVD.  STE 110       ",,"STAFFORD                                ","TX                                      ","77477                                   ","FORT BEND                               ",,,,,,,,,,68,24820,13569,,14598,,142.610000610352,,535,,628,,,,,,,
"452116","452116",3/1/2011,"01-MAR-11",12/31/2011,"31-DEC-11","Settled","TEXAS SPECIALTY HOSPITAL AT LUBBOCK     ","4302-B PRINCETON STREET                 ",,"LUBBOCK                                 ","TX                                      ","79415                                   ","LUBBOCK                                 ",,,,,,,,,,37,11322,6146,,8124,,54,,239,,305,,,,,,,
"453025","453025",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","MEMORIAL HERMANN TIRR                   ","1333 MOURSUND                           ",,"HOUSTON                                 ","TX                                      ","77030                                   ","HARRIS                                  ",,,,,,,,,54750,119,43165,8323,3453,34665,9.60000038146973,560.349975585938,,341,55,1151,,,,,,,
"453029","453029",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Reopened","HEALTHSOUTH REHAB OF HUMBLE             ","19002 MCKAY DRIVE                       ",,"HUMBLE                                  ","TX                                      ","77338                                   ","HARRIS                                  ",,,,,,,,,,90,32850,10822,,16335,,139.610000610352,,815,,1175,,,,,,,
"453031","453031",6/1/2011,"01-JUN-11",5/31/2012,"31-MAY-12","Reopened","HEALTHSOUTH REHAB OF SAN ANTONIO        ","9119 CINNAMON HILL                      ",,"SAN ANTONIO                             ","TX                                      ","78240                                   ","BEXAR                                   ",,,,,,,,,,108,39528,10845,,20208,,169.740005493164,,793,1,1263,,,,,,,
"453035","453035",6/1/2011,"01-JUN-11",5/31/2012,"31-MAY-12","Settled","SA WARM SPRINGS REHAB HOSP              ","5101 MEDICAL DRIVE                      ",,"SAN ANTONIO                             ","TX                                      ","78229-                                  ","BEXAR                                   ",,,,,,,,99739,9624,95,25318,10920,117,18763,2,217.139999389648,,897,7,1350,,,,,,,
"453036","453036",4/1/2011,"01-APR-11",6/30/2011,"30-JUN-11","Settled","BAYLOR INSTITUTE FOR REHABILITATION     ","909 NORTH WASHINGTON AVENUE             ",,"DALLAS                                  ","TX                                      ","75246-2018                              ","DALLAS                                  ",,,,,,,,,728,92,8372,2596,18,6597,0.860000014305115,352,,179,1,367,,,,,,,
"453036","453036",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Reopened","BAYLOR INSTITUTE FOR REHABILITATION     ","909 NORTH WASHINGTON AVENUE             ",,"DALLAS                                  ","TX                                      ","75246-2018                              ","DALLAS                                  ",,,,,,,,,1272,92,33672,11595,111,27532,2.94000005722046,291.929992675781,,826,4,1589,,,,,,,
"453038","453038",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","ST. DAVIDS REHABILITATION               ","1005 E. 32ND ST.                        ",,"AUSTIN                                  ","TX                                      ","78705-                                  ","TRAVIS                                  ",,,,,,,,,,64,23360,13580,349,20896,,216.279998779297,,986,,1468,,,,,,,
"453040","453040",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","HEALTHSOUTH REHAB OF NORTH TEXAS        ","3200 MATLOCK ROAD                       ",,"ARLINGTON                               ","TX                                      ","76015                                   ","TARRANT                                 ",,,,,,,,,,65,23725,13272,22,18622,,198.440002441406,,1037,1,1451,,,,,,,
"453041","453041",6/1/2011,"01-JUN-11",5/31/2012,"31-MAY-12","As Submitted","HEALTHSOUTH REHABILITION HOSPITAL OF    ","1212 LANCASTER STREET                   ",,"FORT WORTH                              ","TX                                      ","76102                                   ","TARRANT                                 ",,,,,,,,,,60,21960,8037,,12647,,120.73999786377,,610,,962,,,,,,,
"453042","453042",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","HEALTHSOUTH REHAB OF CITYVIEW           ","6701 OAKMONT BLVD                       ",,"FORT WORTH                              ","TX                                      ","76132                                   ","TARRANT                                 ",,,,,,,,,,62,22630,9369,,13561,,137.970001220703,,734,,1041,,,,,,,
"453044","453044",6/1/2011,"01-JUN-11",5/31/2012,"31-MAY-12","As Submitted","HEALTHSOUTH REHAB OF AUSTIN             ","1215 RED RIVER ROAD                     ",,"AUSTIN                                  ","TX                                      ","78701                                   ","TRAVIS                                  ",,,,,,,,,,83,30378,11000,266,13638,,135.960006713867,,825,11,1038,,,,,,,
"453047","453047",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Reopened","HEALTHSOUTH REHAB OF PLANO              ","2800 WEST 15TH STREET                   ",,"PLANO                                   ","TX                                      ","75075                                   ","COLLIN                                  ",,,,,,,,,,65,23725,12613,,17248,,158.759994506836,,972,,1340,,,,,,,
"453048","453048",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Reopened","HEALTHSOUTH REHAB HOSPITAL - SOUTHEA    ","3340 PLAZA 10 BLVD                      ",,"BEAUMONT                                ","TX                                      ","77707                                   ","JEFFERSON                               ",,,,,,,,,,61,22265,7683,,10779,,103.720001220703,,590,,826,,,,,,,
"453052","453052",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","KINDRED REHAB HOSPITAL CLEAR LAKE       ","655 E. MEDICAL CENTER BLVD.             ",,"WEBSTER                                 ","TX                                      ","77598                                   ","HARRIS                                  ",,,,,,,,,,60,21900,9248,,14166,,118.900001525879,,753,,1069,,,,,,,
"453053","453053",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","HEALTHSOUTH REHAB OF TEXARKANA          ","515 WEST 12TH STREET                    ",,"TEXARKANA                               ","TX                                      ","75501                                   ","BOWIE                                   ",,,,,,,,,,60,21900,9784,,11893,,114.360000610352,,688,,874,,,,,,,
"453054","453054",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Reopened","WICHITA FALLS REHAB HOSPITAL            ","3901 ARMORY ROAD                        ",,"WICHITA FALLS                           ","TX                                      ","76302                                   ","WICHITA                                 ",,,,,,,,,,63,22995,14803,,17776,,157.110000610352,,1109,,1324,,,,,,,
"453056","453056",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","HEALTHSOUTH REHAB OF TYLER              ","3131 TROUP HIGHWAY                      ",,"TYLER                                   ","TX                                      ","75701                                   ","SMITH                                   ",,,,,,,,,,74,27010,17536,,23201,,186.710006713867,,1456,,1864,,,,,,,
