"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"451311","451311",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","SWEENY COMMUNITY HOSPITAL               ","305 NORTH MCKINNEY                      ",,"SWEENY                                  ","TX                                      ","77480-                                  ","BRAZORIA                                ",,,,,,,,,,16,5840,379,3,766,,169.710006713867,,96,1,201,10,,,,,,
"451312","451312",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","RICE MEDICAL CENTER                     ","1700 BRAZOS                             ",,"EAGLE LAKE                              ","TX                                      ","76567                                   ","COLORADO                                ",,,,,,,,,,21,7665,659,39,1192,,127.800003051758,,122,19,266,,,,,,,
"451313","451313",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","FISHER COUNTY HOSPITAL DISTRICT         ","774 STATE HIGHWAY 70                    ","DRAWER F                                ","ROTAN                                   ","TX                                      ","79546                                   ","FISHER                                  ",,,,,,,,,,13,4745,850,,1007,,72.1800003051758,,59,,82,2,,,,,,
"451314","451314",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","MEMORIAL HOSPITAL                       ","821 JEFEE DRIVE                         ",,"KERMIT                                  ","TX                                      ","79745                                   ","WINKLER                                 ",,,,,,,,,,19,6935,484,3,743,,64.1999969482422,,74,1,177,,,,,,,
"451315","451315",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Settled","NORTH RUNNELS HOSPITAL DISTRICT         ","HIGHWAY 153 EAST                        ","185                                     ","WINTERS                                 ","TX                                      ","79567                                   ","RUNNELS                                 ",,,,,,,,,,15,5490,409,10,497,,44.3600006103516,,117,5,140,,,,,,,
"451316","451316",1/1/2015,"01-JAN-15",6/30/2015,"30-JUN-15","Settled","MADISON ST. JOSEPH HEALTH CENTER        ","100 WEST CROSS                          ",,"MADISONVILLE                            ","TX                                      ","77864                                   ","MADISON                                 ",,,,,,,,,,19,3439,909,,1035,,80,,48,,63,,,,,,,
"451316","451316",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Settled","MADISON ST. JOSEPH HEALTH CENTER        ","100 WEST CROSS                          ",,"MADISONVILLE                            ","TX                                      ","77864                                   ","MADISON                                 ",,,,,,,,,,19,6954,1765,,2115,,68.6500015258789,,90,,118,,,,,,,
"451317","451317",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","REFUGIO MEMORIAL HOSPITAL               ","107 SWIFT STREET                        ",,"REFUGIO                                 ","TX                                      ","78377                                   ","REFUGIO                                 ",,,,,,,,,,20,7300,334,3,380,,128.639999389648,,36,2,45,,,,,,,
"451318","451318",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","STONEWALL MEMORIAL HOSPITAL             ","HIGHWAY #83 & NORTH WASHINGTON AVE.     ","DRAWER C                                ","ASPERMONT                               ","TX                                      ","79502-                                  ","STONEWALL                               ",,,,,,,,,,20,7300,640,6,741,,56.9199981689453,,94,3,115,,,,,,,
"451319","451319",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Settled","CHRISTUS MFH - JACKSONVILLE             ","2026 SOUTH JACKSON                      ",,"JACKSONVILLE                            ","TX                                      ","75766-                                  ","CHEROKEE                                ",,,,,,,,,,21,7686,1385,44,2786,,150.320007324219,,289,23,588,36,,,,,,
"451320","451320",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","BAYSIDE COMMUNITY HOSPITAL              ","200 HOSPTIAL DRIVE                      ",,"ANAHUAC                                 ","TX                                      ","77514                                   ","CHAMBERS                                ",,,,,,,,,,14,5110,303,,532,,60.0499992370605,,70,,140,,,,,,,
"451321","451321",10/1/2014,"01-OCT-14",5/18/2015,"18-MAY-15","Settled","HUNT REGIONAL COMMUNITY HOSPITAL        ","2700 STERLING HART DRIVE                ",,"COMMERCE                                ","TX                                      ","75428-                                  ","HUNT                                    ",,,,,,,,,,15,3450,414,,741,,48,,52,,96,3,,,,,,
"451322","451322",1/1/2015,"01-JAN-15",6/30/2015,"30-JUN-15","Reopened","GRIMES ST. JOSEPH HEALTH CENTER         ","210 JUDSON                              ",,"NAVASOTA                                ","TX                                      ","77868                                   ","GRIMES                                  ",,,,,,,,,,18,3258,872,,1236,,91.8000030517578,,60,,80,2,,,,,,
"451322","451322",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","As Submitted","GRIMES ST. JOSEPH HEALTH CENTER         ","210 JUDSON                              ",,"NAVASOTA                                ","TX                                      ","77868                                   ","GRIMES                                  ",,,,,,,,,,18,6588,1551,,2284,,73.4300003051758,,68,,104,,,,,,,
"451323","451323",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Reopened","ROLLINS BROOK COMMUNITY HOSPITAL CAH    ","608 NORTH KEY AVENUE                    ",,"LAMPASAS                                ","TX                                      ","76550                                   ","LAMPASAS                                ",,,,,,,,,,25,9125,2955,31,3777,,98.3399963378906,,384,6,684,,,,,,,
"451324","451324",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","LILLIAN M. HUDSPETH MEMORIAL HOSP.      ","310 HUDSPETH                            ",,"SONORA                                  ","TX                                      ","76950-                                  ","SUTTON                                  ",,,,,,,,,,12,4380,481,,713,,67.5,,74,,154,6,,,,,,
"451325","451325",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","CONCHO COUNTY HOSPITAL                  ","314 EAKER                               ","L                                       ","EDEN                                    ","TX                                      ","76837-                                  ","CONCHO                                  ",,,,,,,,,,16,5840,253,2,316,,43.0999984741211,,81,1,101,,,,,,,
"451326","451326",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Settled","CHILLICOTHE HOSPITAL DISTRICT           ","303 AVENUE I                            ","370                                     ","CHILLICOTHE                             ","TX                                      ","79225-                                  ","HARDEMAN                                ",,,,,,,,,,21,7686,141,,182,,20,,23,,34,,,,,,,
"451328","451328",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","RICELAND MEDICAL CENTER                 ","538 BROADWAY                            ",,"WINNIE                                  ","TX                                      ","77665                                   ","CHAMBERS                                ",,,,,,,,,,25,9125,942,2,1124,,80.3899993896484,,234,1,300,,,,,,,
"451329","451329",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","RANKIN COUNTY HOSPITAL DISTRICT         ","1105 ELIZABETH                          ",,"RANKIN                                  ","TX                                      ","79778                                   ","UPTON                                   ",,,,,,,,,,15,5475,150,,310,,48.1399993896484,,28,,51,1,,,,,,
"451330","451330",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","MEDINA REGIONAL HOSPITAL                ","3100 AVENUE E                           ",,"HONDO                                   ","TX                                      ","78861-                                  ","MEDINA                                  ",,,,,,,,,,25,9125,1250,30,3287,,171.300003051758,,220,8,704,,,,,,,
"451331","451331",8/1/2015,"01-AUG-15",7/31/2016,"31-JUL-16","As Submitted","COON MEMORIAL HOSPITAL                  ","1411 DENVER                             ",,"DALHART                                 ","TX                                      ","79022-                                  ","DALLAM-HARTLEY                          ",,,,,,,,,,21,7686,1221,119,2051,,160.619995117188,,118,73,364,,,,,,,
"451332","451332",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","PALACIOS COMMUNITY MEDICAL CENTER       ","311 GREEN AVENUE                        ",,"PALACIOS                                ","TX                                      ","77465                                   ","MATAGORDA                               ",,,,,,,,,,17,6205,617,4,915,,36,,76,2,162,,,,,,,
"451333","451333",5/1/2015,"01-MAY-15",4/30/2016,"30-APR-16","As Submitted","MARTIN COUNTY HOSPITAL                  ","610 N. SAINT PETER STREET               ",,"STANTON                                 ","TX                                      ","79782-                                  ","MARTIN COUNTY                           ",,,,,,,,,,18,6588,1243,,1934,,145.600006103516,,37,,75,,,,,,,
"451334","451334",6/1/2015,"01-JUN-15",5/31/2016,"31-MAY-16","Settled","PARKVIEW HOSPITAL                       ","901 S SWEETWATER STREET                 ","1030                                    ","WHEELER                                 ","TX                                      ","79096                                   ","WHEELER                                 ",,,,,,,,,,15,5490,580,,709,,86,,62,,104,,,,,,,
"451335","451335",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","As Submitted","MUENSTER MEMORIAL HOSPITAL              ","605 N. MAPLE STREET                     ",,"MUENSTER                                ","TX                                      ","76252-                                  ","COOKE                                   ",,,,,,,,,,18,6588,2071,,2710,,75.0800018310547,,33,,50,1,,,,,,
"451337","451337",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","W.J. MANGOLD MEMORIAL HOSPITAL          ","320 MAIN                                ",,"LOCKNEY                                 ","TX                                      ","79241-                                  ","FLOYD                                   ",,,,,,,,,,25,9125,923,14,1762,,94.0299987792969,,179,6,443,,,,,,,
"451338","451338",4/1/2015,"01-APR-15",3/31/2016,"31-MAR-16","Settled","CULBERSON HOSPITAL                      ","EISENHOWER RD & FM 2185                 ","609                                     ","VAN HORN                                ","TX                                      ","79855-                                  ","CULBERSON                               ",,,,,,,,,,14,5124,808,,865,,56.310001373291,,76,,88,,,,,,,
"451339","451339",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","THROCKMORTON COUNTY HOSPITAL            ","802 NORTH MINTER                        ","#729                                    ","THROCKMORTON                            ","TX                                      ","76483-0729                              ","THROCKMORTON                            ",,,,,,,,,,14,5110,386,1,451,,40,,48,1,73,,,,,,,
"451340","451340",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","SHAMROCK GENERAL HOSPITAL               ","1000 SOUTH MAIN STREET                  ","511                                     ","SHAMROCK                                ","TX                                      ","79079                                   ","WHEELER                                 ",,,,,,,,,,25,9125,538,4,606,,66,,39,1,97,,,,,,,
"451341","451341",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","HASKELL MEMORIAL HOSPITAL               ","#1 NORTH AVENUE N                       ",,"HASKELL                                 ","TX                                      ","76521-1117                              ","HASKELL                                 ",,,,,,,,,,25,9125,806,,1061,,72.2200012207031,,106,,166,,,,,,,
"451342","451342",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","MITCHELL COUNTY HOSPITAL                ","1543 CHESTNUT                           ",,"COLORADO CITY                           ","TX                                      ","79512-                                  ","MITCHELL                                ",,,,,,,,,,25,9125,1657,,2363,,154.25,,208,,420,22,,,,,,
"451343","451343",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","ELECTRA MEMORIAL HOSPITAL               ","1207 SOUTH BAILEY STREET                ",,"ELECTRA                                 ","TX                                      ","76360-                                  ","WICHITA                                 ",,,,,,,,,,19,6935,2003,14,2453,,164.100006103516,,259,4,365,,,,,,,
"451344","451344",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","HANSFORD COUNTY HOSPITAL DISTRICT       ","707 SOUTH ROLAND STREET                 ",,"SPEARMAN                                ","TX                                      ","79081-3341                              ","HANSFORD                                ",,,,,,,,,,14,5110,595,,725,,159.830001831055,,52,,88,5,,,,,,
"451345","451345",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","CROSBYTON CLINIC HOSPITAL               ","HOSPITAL DRIVE                          ",,"CROSBYTON                               ","TX                                      ","79322                                   ","CROSBY                                  ",,,,,,,,,,25,9125,603,,857,,72.5899963378906,,89,,160,,,,,,,
"451346","451346",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Settled","YOAKUM COMMUNITY HOSPITAL               ","1200 CARL RAMERT DR                     ",,"YOAKUM                                  ","TX                                      ","77995-0753                              ","LAVACA                                  ",,,,,,,,,,25,9150,3270,55,4474,,124.169998168945,,463,19,792,,,,,,,
"451347","451347",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","COLEMAN COUNTY MEDICAL CENTER           ","310 S. PECOS                            ",,"COLEMAN                                 ","TX                                      ","76834                                   ","COLEMAN                                 ",,,,,,,,,,25,9125,2409,111,3102,,87.9899978637695,,349,12,555,,,,,,,
"451348","451348",4/1/2015,"01-APR-15",3/31/2016,"31-MAR-16","As Submitted","HEART OF TEXAS HEALTHCARE SYSTEM        ","2008 NINE ROAD                          ","1150                                    ","BRADY                                   ","TX                                      ","76825-                                  ","MCCULLOCH                               ",,,,,,,,,,25,9150,645,2,893,,85.6900024414062,,173,2,264,,,,,,,
"451349","451349",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","SWISHER MEMORIAL HEALTHCARE SYSTEM      ","SWISHER MEMORIAL HEALTHCARE SYSTEM      ","PO BOX539                               ","TULIA                                   ","TX                                      ","79088                                   ","SWISHER                                 ",,,,,,,,,,20,7300,1202,2,1423,,68,,141,1,234,2,,,,,,
"451350","451350",5/1/2015,"01-MAY-15",4/30/2016,"30-APR-16","Settled","PLAINS MEMORIAL HOSPITAL                ","310 WEST HALSELL                        ","278                                     ","DIMMITT                                 ","TX                                      ","79027-0278                              ","CASTRO                                  ",,,,,,,,,,17,6222,955,,1638,,79.4899978637695,,67,,110,7,,,,,,
"451351","451351",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","LYNN COUNTY HOSPITAL                    ","2600 LOCKWOOD STREET                    ","1310                                    ","TAHOKA                                  ","TX                                      ","79373-                                  ","LYNN COUNTY                             ",,,,,,,,,,24,8760,1898,4,2371,,112.449996948242,,88,2,154,,,,,,,
"451352","451352",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","HARDEMAN COUNTY HOSPITAL                ","402 MERCER ST                           ",,"QUANAH                                  ","TX                                      ","79252                                   ","HARDEMAN                                ",,,,,,,,,,24,8760,1010,,1421,,63.9500007629395,,113,,178,,,,,,,
"451353","451353",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","CRANE COUNTY HOSPITAL DISTRICT          ","1310 SOUTH ALFORD                       ",,"CRANE                                   ","TX                                      ","79731-                                  ","CRANE                                   ",,,,,,,,,,24,8760,696,2,818,,45.75,,61,1,103,4,,,,,,
"451354","451354",3/1/2015,"01-MAR-15",2/29/2016,"29-FEB-16","Settled","OLNEY HAMILTON HOSPITAL DISTRICT        ","901 WEST HAMILTON                       ","158                                     ","OLNEY                                   ","TX                                      ","76374-0158                              ","YOUNG                                   ",,,,,,,,,,13,4758,2647,26,3516,,103,,231,8,497,26,,,,,,
"451355","451355",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","COLLINGSWORTH GENERAL HOSPITAL          ","1013 15TH STREET                        ","1112                                    ","WELLINGTON                              ","TX                                      ","79095-                                  ","COLLINGSWORTH                           ",,,,,,,,,,15,5475,964,8,972,,46.8199996948242,,95,2,122,,,,,,,
"451356","451356",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","MEMORIAL MEDICAL CENTER                 ","815 NORTH VIRGINIA STREET               ",,"PORT LAVACA                             ","TX                                      ","77979                                   ","CALHOUN                                 ",,,,,,,,,,25,9125,2703,63,4730,,184.779998779297,,503,204,1133,189,,,,,,
"451357","451357",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","As Submitted","ROCKDALE HOSPITAL                       ","1700 BRAZOS AVE                         ",,"ROCKDALE                                ","TX                                      ","76567                                   ","MILAM                                   ",,,,,,,,,,25,9125,822,3,1292,,152.509994506836,,125,1,234,,,,,,,
"451358","451358",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","As Submitted","MEMORIAL HOSPITAL-SEMINOLE              ","209 NORTHWEST 8TH STREET                ",,"SEMINOLE                                ","TX                                      ","79360-3499                              ","GAINES                                  ",,,,,,,,,,25,9125,1933,368,3899,,191.580001831055,,162,146,820,,,,,,,
"451359","451359",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","OCHILTREE GENERAL HOSPITAL              ","3101 GARRETT DRIVE                      ",,"PERRYTON                                ","TX                                      ","79070-                                  ","OCHILTREE                               ",,,,,,,,,,25,9125,1531,194,2750,,135.139999389648,,187,46,510,,,,,,,
"451360","451360",1/1/2015,"01-JAN-15",6/30/2015,"30-JUN-15","Settled","ST LUKES HEALTH MEMORIAL SAN AUGUST     ","HOSPITAL DR                             ","PO BOX 65                               ","SAN AUGUSTINE                           ","TX                                      ","75792                                   ","SAN AUGUSTINE                           ",,,,,,,,,,18,3258,250,7,398,,23.1100006103516,,84,3,138,,,,,,,
"451360","451360",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Amended","ST LUKES HEALTH MEMORIAL SAN AUGUST     ","HOSPITAL DR                             ","PO BOX 65                               ","SAN AUGUSTINE                           ","TX                                      ","75792                                   ","SAN AUGUSTINE                           ",,,,,,,,,,18,6588,545,3,699,,42.2099990844727,,191,1,275,7,,,,,,
"451361","451361",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","PREFERRED HOSPITAL LEASING HEMPHILL     ","2301 STATE HIGHWAY 83W                  ","750                                     ","HEMPHILL                                ","TX                                      ","75948                                   ","SABINE                                  ",,,,,,,,,,25,9125,1134,,1267,,78.0299987792969,,192,,248,,,,,,,
"451362","451362",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","CLAY COUNTY MEMORIAL HOSPITAL           ","310 WEST SOUTH STREET                   ",,"HENRIETTA                               ","TX                                      ","76365-                                  ","CLAY                                    ",,,,,,,,,,25,9125,653,3,925,,77.7900009155273,,119,2,195,,,,,,,
"451363","451363",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","JACKSON COUNTY HOSPITAL                 ","1013 SOUTH WELLS                        ",,"EDNA                                    ","TX                                      ","77957-4098                              ","JACKSON                                 ",,,,,,,,,,25,9125,727,2,1146,,107.800003051758,,70,1,135,,,,,,,
"451364","451364",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Settled","OTTO KAISER MEMORIAL HOSPITAL           ","ROUTE 1                                 ","450                                     ","KENEDY                                  ","TX                                      ","78119-9718                              ","KARNES                                  ",,,,,,,,,,25,9150,1002,2,1374,,126.389999389648,,128,1,222,,,,,,,
"451365","451365",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Amended","SETON HIGHLAND LAKES HOSPITAL           ","3201 S. WATER ST.                       ",,"BURNET                                  ","TX                                      ","78611-                                  ","BURNET                                  ",,,,,,,,,,25,9150,1684,25,3336,,194.720001220703,,472,7,996,,,,,,,
"451366","451366",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","COCHRAN MEMORIAL HOSPITAL               ","201 EAST GRANT                          ",,"MORTON                                  ","TX                                      ","79346-                                  ","COCHRAN                                 ",,,,,,,,,,18,6570,67,,87,,27.0599994659424,,17,,28,,,,,,,
"451367","451367",12/1/2014,"01-DEC-14",11/30/2015,"30-NOV-15","Settled","ETMC PITTSBURG                          ","2701 US HWY 271 N                       ",,"PITTSBURG                               ","TX                                      ","75686-                                  ","CAMP                                    ",,,,,,,,,,25,9125,2348,30,3782,,151.220001220703,,431,4,825,52,,,,,,
"451369","451369",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","GOLDEN PLAINS COMMUNITY HOSPITAL        ","200 S. MCGEE                            ",,"BORGER                                  ","TX                                      ","79007                                   ","HUTCHINSON                              ",,,,,,,,,,25,9125,1066,133,3363,,280.559997558594,,219,64,874,161,,,,,,
"451370","451370",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","As Submitted","RED RIVER REGIONAL HOSPITAL             ","504 LIPSCOMB BLVD                       ",,"BONHAM                                  ","TX                                      ","75418-4028                              ","FANNIN                                  ",,,,,,,,,,25,9125,2400,8,3489,,126.26000213623,,386,3,630,,,,,,,
"451371","451371",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Settled","SETON EDGAR B. DAVIS HOSPITAL           ","130 HAYS STREET                         ",,"LULING                                  ","TX                                      ","78648-0510                              ","CALDWELL                                ",,,,,,,,,,25,9150,1223,19,2324,,149.410003662109,,265,7,587,,,,,,,
"451372","451372",10/1/2014,"01-OCT-14",2/28/2015,"28-FEB-15","Settled","MULESHOE AREA HOSPITAL DISTRICT         ","708 SOUTH FIRST STREET                  ",,"MULESHOE                                ","TX                                      ","79347-3627                              ","BAILEY                                  ",,,,,,,,,,25,3775,407,,578,,95.1399993896484,,51,,78,1,,,,,,
"451372","451372",3/1/2015,"01-MAR-15",9/30/2015,"30-SEP-15","Settled","MULESHOE AREA MEDICAL CENTER            ","708 SOUTH FIRST STREET                  ",,"MULESHOE                                ","TX                                      ","79347-3627                              ","BAILEY                                  ",,,,,,,,,,25,5350,898,19,1040,,48.75,,76,5,146,,,,,,,
"451373","451373",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","WARD MEMORIAL HOSPITAL                  ","406 SOUTH GARY AVENUE                   ",,"MONAHANS                                ","TX                                      ","79756                                   ","WARD                                    ",,,,,,,,,,25,9125,616,1,983,,63.939998626709,,138,1,252,,,,,,,
"451374","451374",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","SCOTT AND WHITE HOSPITAL TAYLOR         ","305 MALLARD LANE                        ","975                                     ","TAYLOR                                  ","TX                                      ","76574-                                  ","WILLIAMSON                              ",,,,,,,,,,25,9125,2015,9,2589,,217.630004882812,,231,1,481,,,,,,,
"451375","451375",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","LIBERTY-DAYTON REGIONAL MEDICAL CENT    ","1353 NORTH TRAVIS                       ",,"LIBERTY                                 ","TX                                      ","77575-                                  ","LIBERTY                                 ",,,,,,,,,,25,9125,312,5,557,,83.5,,91,2,169,,,,,,,
"451376","451376",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","LAVACA MEDICAL CENTER                   ","1400 TEXANA                             ",,"HALLETTSVILLE                           ","TX                                      ","77964-                                  ","LAVACA                                  ",,,,,,,,,,25,9125,2007,6,2424,,107.400001525879,,378,3,484,,,,,,,
"451377","451377",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","REEVES COUNTY HOSPITAL                  ","2323 TEXAS AVENUE                       ",,"PECOS                                   ","TX                                      ","79772                                   ","REEVES                                  ",,,,,,,,,,25,9125,1794,86,3610,,160.410003662109,,257,22,776,135,,,,,,
"451378","451378",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Reopened","BIG BEND REGIONAL MED CTR               ","2600 HIGHWAY 118 NORTH                  ",,"ALPINE                                  ","TX                                      ","79830-                                  ","BREWSTER                                ",,,,,,,,,,25,9125,890,81,2713,,110.690002441406,,213,150,734,,,,,,,
"451379","451379",8/1/2015,"01-AUG-15",7/31/2016,"31-JUL-16","Settled","CORYELL MEMORIAL HOSPITAL               ","1507 WEST MAIN STREET                   ",,"GATESVILLE                              ","TX                                      ","76528-                                  ","CORYELL                                 ",,,,,,,,,,25,9150,2661,4,3729,,278.140014648438,,369,3,683,,,,,,,
"451380","451380",6/1/2015,"01-JUN-15",5/31/2016,"31-MAY-16","Amended","ETMC QUITMAN                            ","117 N WINDDSBORO                        ","1000                                    ","QUITMAN                                 ","TX                                      ","75783                                   ","WOOD                                    ",,,,,,,,,,25,9150,2731,30,4245,,111.849998474121,,531,10,951,,,,,,,
"451381","451381",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Settled","CHRISTUS MFH WINNSBORO                  ","719 WEST COKE ROAD                      ",,"WINNSBORO                               ","TX                                      ","75494-                                  ","WOOD                                    ",,,,,,,,,,25,9150,985,5,1671,,85.3300018310547,,233,2,402,16,,,,,,
"451382","451382",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","COMANCHE COUNTY MEDICAL CENTER          ","10201 HIGHWAY 16 NORTH                  ",,"COMANCHE                                ","TX                                      ","76442-                                  ","COMANCHE                                ",,,,,,,,,,25,9125,2330,5,3208,,151.25,,407,2,623,,,,,,,
"451384","451384",4/21/2015,"21-APR-15",12/31/2015,"31-DEC-15","Settled","D.M. COGDELL MEMORIAL HOSPITAL          ","1700 COGDELL BLVD                       ",,"SNYDER                                  ","TX                                      ","79549-                                  ","SCURRY                                  ",,,,,,,,,,25,6125,538,12,1624,,122.199996948242,,123,5,553,,,,,,,
"451385","451385",9/9/2015,"09-SEP-15",6/30/2016,"30-JUN-16","As Submitted","GOODALL-WITCHER HOSPITAL AUTHORITY      ","101 POSEY AVE                           ","549                                     ","CLIFTON                                 ","TX                                      ","76634                                   ","BOSQUE                                  ",,,,,,,,,,25,7375,1470,,2733,,127.879997253418,,133,,280,18,,,,,,
"451990","451990",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","THE LEAVES                              ","1230 W. SPRING VALLEY RD                ",,"RICHARDSON                              ","TX                                      ","75080-7709                              ","DALLAS                                  ",,,,,,,,,,20,7300,221,,3367,,19.4899997711182,,9,,44,,,,,,,
"452015","452015",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Settled","KINDRED HOSPITAL DALLAS                 ","9525 GREENVILLE AVENUE                  ",,"DALLAS                                  ","TX                                      ","75243                                   ","DALLAS                                  ",,,,,,,,,,45,16470,10131,,14117,,134.5,,385,,509,,,,,,,
"452016","452016",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Settled","KINDRED HOSPITAL SAN ANTONIO            ","3636 MEDICAL DRIVE                      ",,"SAN ANTONIO                             ","TX                                      ","78229                                   ","BEXAR                                   ",,,,,,,,,,59,21594,7957,,12051,,101.599998474121,,316,,480,,,,,,,
"452018","452018",4/1/2015,"01-APR-15",3/31/2016,"31-MAR-16","Settled","TEXAS HEALTH SPECIALTY HOSPITAL FORT    ","1301 PENNSYLVANIA AVENUE                ",,"FT. WORTH                               ","TX                                      ","76104                                   ","TARRANT                                 ",,,,,,,,,,15,5490,1014,,3077,,39.560001373291,,31,,100,,,,,,,
"452019","452019",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Settled","KINDRED HOSPITAL MANSFIELD              ","1802 HIGHWAY 157 NORTH                  ",,"MANSFIELD                               ","TX                                      ","76063                                   ","TARRANT                                 ",,,,,,,,,,55,20130,7935,,10861,,103.900001525879,,328,,445,,,,,,,
"452022","452022",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","SSH - DALLAS  INC.                      ","2329 PARKER RD                          ",,"CARROLLTON                              ","TX                                      ","75010                                   ","DALLAS                                  ",,,,,,,,,,60,21900,9080,,12939,,152.229995727539,,319,,433,,,,,,,
"452023","452023",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Settled","KINDRED HOSPITAL HOUSTON                ","6441 MAIN STREET                        ",,"HOUSTON                                 ","TX                                      ","77030                                   ","HARRIS                                  ",,,,,,,,,,110,40260,17959,,32833,,310.799987792969,,564,,944,,,,,,,
"452028","452028",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Settled","KINDRED HOSPITAL TARRANT COUNTY         ","1000 NORTH COOPER STREET                ",,"ARLINGTON                               ","TX                                      ","76011                                   ","TARRANT                                 ",,,,,,,,,,160,58560,28892,,41598,,376.399993896484,,1187,,1575,,,,,,,
